start_time,name,distance,moving_time,elapsed_time,total_elevation_gain,sport_type,id,achievement_count,kudos_count,comment_count,athlete_count,map,average_speed,max_speed,average_cadence,average_temp,average_heartrate,max_heartrate,elev_high,elev_low,pr_count,suffer_score,SPM
2021-09-02 00:15:50+00:00,Afternoon Ride,16.6885056,6369,6439,476.0,Ride,5891097725,16,2,0,1,"{'id': 'a5891097725', 'summary_polyline': 'wn}tGjp`lVfAbD`D|Dl@lBMtAkDgBsA|@_E{AqD|@_FBeF`@e@Ti@zByBe@qDtCyCvD]pFnAbBI`Cl@nDhArBpBlA~@hF|AfCCh@cCg@wCaD_Eg@y@t@G`Fg@n@gDuGNyDQw@YMyDxByAhCa@xFaBSiBvD?dCwANoEvC{ANa@lD_CYUf@PlBOp@_DkAu@n@yAtCEjFw@n@eBxEcBZHhD_Bd@oArAb@nD{AtAQbAhAnEcAnBH`EfA`BFlBjGpElJ~D`DrC|ArCAl@[LoHsAgHSyBb@AhBxArFdHjLZ~@Ml@u@BoM_Ji@R[bBPm@?xAt@hBQhC^nAhDrEpDvBfDdIX`EOpKbAnL|CzIVpG~@pFNjBCeCo@iBKcACuGkC{HaAcLP_HSmImAaE_BsCyE{CuDqEa@aAJiCe@kEeAnDgAdB?r@XlCK|BZpBtBbD[z@k@TwBmBu@NmA|EWlLs@QAuCy@{FcBsFmDeDq@Vi@rBiALg@jC?hB~B~BwBhDjA|JAxBwGoGc@D_CdD_BmC}Aq@c@\\yAhH{BkEaAImAoAwFEwCoBmAsBa@V?jA|AdC|@pEbDrFFbB|Cf@`@pDrCdD~D`BZbAm@jANj@vKhIfAjBtGvBjB|CJ`AQPsBa@kC~@~@|BdApGzAlAs@zA@jEdAxBe@rASrCwAc@gDdFJpKgBqAScA@yJ_B}ByAu@n@iFg@kE_@q@eC[w@kCmB{@Me@bA_@RuAoAqGo@kBiDcEoC_I_@_A]SEmAm@VCqAn@IbErAm@eA]qDq@mBgBi@_ByAJsCo@cFaA{D}BkE?gBVGbFrEtAKdDNhAfAlARrCfFt@c@JmEr@{BvA^hB`DvBwCl@A|F~Fn@BNu@OwBk@yBk@_EvB}CEs@kAs@m@cB^gDnASn@}CbEdDvDdRl@r@Zw@AyJfAaEp@[pCpBn@q@?gAsAkBa@aBGwDc@iCvA{Bp@uGnPhIr@[aDkFkEqIyAwEBaAdE]`O`A|@YwF{FeK}DwBaDqBqAWkCiAqF|@aCmAyEVyAbAi@Ho@_@kDbA_AtAIFwE`BQfAkDxAgAB_GrAqCh@k@jDv@EiDl@c@~B^LgDxJyBXi@@gCnAgCxBEXkG~AkCtC{Ap@HAbFnDhGVs@CqE|@mAjF~@nCfD|Br@Tq@sB}CsAiFoCiDc@qAc@iGeAaBJuEbCaDdEgCzC`@f@iCj@a@xBNjNuC|DdAfB_@nCxBf@q@UkAuAaDsCwC', 'resource_state': 2}",4.219,11.4,,23.0,139.8,171.0,331.6,90.0,2,86.0,0.8101742816768723
2021-09-01 01:48:42+00:00,Evening Run,6.224283000000001,3523,3591,176.0,Run,5885744284,6,4,0,1,"{'id': 'a5885744284', 'summary_polyline': '_|ztGtvhkV\\Bx@Ct@@v@?r@GxAL\\?l@GdBBb@Bv@AfBD@CR?pBH^Dx@ApCD\\AlEJ~AEHEDGFm@TAf@@TGzAD|AG`D?~@EbA@l@D`AA~BGl@@dBKv@A^EHq@?qBE_CByBHeBRiAJOdAs@nAe@jA]hAo@DMACGCeA@[Dc@@iAVYEc@e@_@q@K_@Ig@?_@DgA@eBOg@OOKEi@AIB[VQ`@CNQ\\OT[ZUHGAWYQm@ScB?SLSbB_@NK`@m@FQBWG_@e@uACa@B_ANy@Pg@`@g@R]`@Ql@_@pAyAd@[JCp@KZCx@AfAK`Ae@j@IR@ZHNLRTF^CXCBC@m@g@W?]FcBr@uAZm@RYNYj@@p@Pd@`@Vd@?h@[f@U~Am@jA_AJc@Co@[]Y@sC|@m@JgAj@]n@An@Rd@`@PXBf@M^WdAc@d@WjA{@z@sA@OC_@Uk@KIUKg@E_@LcAb@w@Jq@Ec@?y@La@Ne@VaCnBs@`@Yd@ELIr@FtAJp@Tn@FJVRXH|@Ch@F^RJNPf@LPd@X\\Fh@Gz@c@pAmAlAcA|@_@tA_@NAXDb@AZL@LEHGFcA`@m@`@mAf@u@Ra@Ti@L}@\\m@j@]LWBk@JUNOl@Ex@A`ADn@@DdApA\\XnA^n@ZTN^GDTTS^Q|@o@bBa@~@g@f@a@~@m@t@w@p@o@b@g@b@q@Ri@Nk@?q@Iw@Mi@MWYYk@Y?AR?t@JTLVJXAVDj@p@TbAA^Kx@m@bAm@t@Sb@KL_@`ASZ_@b@KDq@`Ak@Pc@`@KBINIBADIBW@UHWXqA|@sAv@a@Jg@Di@@iAESLSXCx@@NN~AFXBh@ElE@p@@FPT^DpA?n@Cl@?TCxDAf@CTSBi@?w@GqICMSWOAgCFmA?w@C{CH]NCd@@lBEr@HrDEdDENGBaBASFaADiACa@Fq@?k@CsAFyBCa@CoCHYHUNUHK@mAEsBJgC@mAA[BEDO^KHSHI@g@AgADiBI{A@{CGi@Bk@IW?q@L]@{@IkEBsDI]BuB@CBI`@CrD@z@EfB@NPp@Ln@@bAIZsC?UMKs@Eu@Am@', 'resource_state': 2}",2.845,4.4,86.8,21.0,151.6,183.0,183.0,47.0,2,84.0,1.430598921373829
2021-08-30 23:48:15+00:00,Afternoon Ride,14.778371700000001,5862,6270,335.0,Ride,5879953164,27,3,0,1,"{'id': 'a5879953164', 'summary_polyline': 'c}ztGnvhkVn@XfJL`BGNa@Jmd@Kie@\\]jDHHQNiJj@yC^uqC_@Ag@~@s@DkGOkB{@eEMQNBjAmBd@kJw@iE}@iEn@oCfBuCD}LuB{CaCsAyCWVGiA_Au@iAqA[v@G_AKLg@nCCwAqBpAQYR_BOg@qAb@}Aw@iE_AqHDmGq@yBwA}@Fb@t@fABpBbApABC\\JFtAc@cFs@yBwAq@Jr@z@r@IpBdAjADLh@pIuAfDXr@d@fAHtBvAlAc@NLE~BPf@lAm@p@{CkCgBoCJoD}@wDBqH[yIu@A`@x@bAt@KvBfAlAAHj@nFu@hC?xGhA|AdAjAxBNJfAi@f@dBlBz@vB?t@u@So@WVIgAgByBc@O[x@G{@QP[bAGdAIUF{@_@KwA|AOWJ_COQiAb@wAu@uEy@oAVHt@f@P\\]Ec@w@_@r@UbFbAzA~@dA{@}@u@aFoAmNUmB_@sBCQ^f@n@bA^~FEhCa@~EXfGdCi@VwAs@}BSmBm@cHJ_Gu@cCwAq@Lf@x@z@K`Ap@fC\\Ld@|Ag@gAYAYlCD`B]jFXzE~A{@e@nBJAa@_GgAyDBg@YmKk@uEGx@|Av@GlAr@|BLLf@rG}@~DRhDv@vBxAnA|Bp@m@XBTlApBjApCCb@o@Uk@[XQoAaCgCWx@CaASNg@lCAsAi@IaA`BBNZa@h@CZvArBbA`CA|@_@k@{@WVAcAoB_Ce@MYr@G_Am@tAAdAI]Hq@UAy@l@]z@tA_ALm@M?wAfBt@o@p@DJ}@_@FkA~Ar@q@n@DNm@IOaAd@g@bAz@q@TVRnAZCHoAUnASKOaAXqAcAd@i@~@p@c@VFTlA^NZ_BTG\\bDbC@h@YHa@Yc@WTKmAcBoBg@Q[r@Ey@WNYbAAz@K]Hg@SKwAxA[QPMFj@fAe@h@dBRAFE_@?Oe@\\iBGMs@Zo@jAb@i@x@?Jy@a@DmAzAz@i@f@`BnB`AbCCz@i@]S_@h@[_AQCe@d@s@}D]j@a@Ia@bCSu@B{As@Xm@lAdAc@n@`BlCx@Np@nDnAjSnDbCIj@s@zAq@zDk@lP~Bv@Qd@QP}ATEhDBrBv@vGV|@Ch@{@MrED~RM|PDdk@]`x@m@fE@xIgELG~kAMR{K]mDVCh@LLr@?MC', 'resource_state': 2}",4.06,9.5,,23.0,129.2,170.0,107.0,58.0,11,44.0,0.4503582395087001
2021-08-29 22:01:54+00:00,Afternoon Run,5.0033349,2860,2863,80.0,Run,5874689363,7,2,0,1,"{'id': 'a5874689363', 'summary_polyline': '_zztGpwhkVlAG^?DPKrEAvBBvAPv@Fr@@t@CdB@t@CfABpDL\\FHXPj@HJr@@nNCr@ArEDxFCj@BrE?zBV^b@LBZ?bAApB@jEWpAMx@Cn@CfHGvC@NPZ`@FdAIVR@bBC|@D|AEx@@x@N`AGj@Er@FlBT`DPdBXnA\\~CThD@|@HxAJt@Az@O|@ApABnDCr@B|@CbDPHZH\\DZEtCAHEHSLs@ViEHe@VBv@VjAh@XZt@f@D?LQJc@Dc@Rq@JcEJq@NmBEiAHw@Aw@Ds@OiEKi@E{@Ly@BgCF[I_AEKa@m@_@c@YS]IwASQBUAm@FQd@Ij@Bf@XzAT`BGn@a@hAC`@GXYn@Bh@L^Jf@?b@Ct@@Xb@xDNr@\\pATp@x@lBFV?VKl@?RBHX^p@j@H?HYJy@Nm@FqBViCH_@Bm@EeBBgAEq@?aBDm@@u@SwBHkBHoDGyADeALm@XC~@BbAAD}@?q@VaC?iBDo@Cm@CqBDmB@}CBs@Dm@EuBA{CGy@DwBDw@Gy@?i@?s@FcCGi@Bk@IaBDwB@eBC_AFyBEy@@y@?_BCcA?{CDaAByCF}ACk@EiGDu@?q@Bw@E_@HcDEaBCuBFmDAc@}@E_@?WDy@Ei@B{CEiBK_@@WFw@Di@HeAEg@IwA@o@Cg@@gACg@Fg@@e@CKBMv@C`C?jDCZ?ZJp@K`DDzEAjBA`@ETUBkAIEUAeABkAG}@@uBCyA?y@Eu@a@qAII[C}@CYGF}@CI]c@Gi@', 'resource_state': 2}",2.817,3.9,86.4,31.0,147.8,167.0,89.0,50.6,5,56.0,1.1748251748251748
2021-08-28 15:45:00+00:00,Sandy Ridge Shred ⚡️⚡️,13.294864800000001,8409,9121,720.0,Ride,5868199817,53,3,0,1,"{'id': 'a5868199817', 'summary_polyline': 'ig~sGnoxgVm@HeErEmCtEk@b@mADsAuBAqAnAsCnAaBtEWtA}@fCqGz@mDHRs@|DoBpHuFhJuA|AaARy@a@o@gB?uAnBoE`@{B~BaENsCl@iC@gAcCqJmBeFcCaB{B_@gDmBc@u@A_B`AwF[oEAoGa@eAiADs@`Em@h@_@Oq@iAuA]q@kBu@{DqAo@eAIqF`A{BIoF`EwBtEuHjAkAGeAiCAwAnBqE`HgHNmBUaAQKiAKuEhFiMjFwCd@}B~@oF`@wC~@_CfCwB|@w@z@mAl@wBfDa@rC\\lE~GrH`JlDbDGAjCg@|AJvAn@cBDRY~CBxA[fAbE|Bx@tCrBnBrDhJz@n@vASnCuClFeIx@{CV{Eh@_AReAVmEGyB]bAM|Bg@i@[bEa@lAAqAw@wCm@i@Qu@MI[j@g@cAkBuA_@gAcAmAiB^{@t@y@KBXmAjAoBCsBdAu@pEm@z@e@nDjAnBtAr@pAlCrBlBrAhDnA`FxAd@fEeEpDuEdA{BbAwEP}C~@aDR{DGeASJSt@OlBe@u@YlDa@|Aa@eCOeB{@iBGb@OBqAaAyAcCaB_Bu@DwC|AbAe@{@d@Qc@c@T\\u@iAq@}CZaCi@gBFmH}@`GkAhDQvFiAHQ[O_AJcA]nKaDfCK`EcCWi@DW~DBdC|B|Ab@_AuArGvAcBaBSs@j@RQs@sAuArBiCe@eCs@c@Dk@p@s@nBRtAjCn@[]pBh@d@CVa@Jb@R|@@l@s@f@}ANkBHrBbAy@t@BnAdAtAd@AV_AFnG|Gk@DbBdCCpEx@rBhDpA\\^Mh@e@t@tBjDl@hCJnHMbGzAfBxA[y@xFz@Pz@s@dGEpAaCpD{KqBzMuGnLkChBu@Kw@cA_@oAD_@lAyCJ_@MB|AgFlA{A`@iAR}Df@kBEk@kAeCuDeMgCiBeB]gDiBk@u@GuAv@gCPsBg@}FL{Fk@y@y@Ry@dEe@`@g@I_AcBgB_BmAaE{BaAuJnAaB`Ag@dAjAE`Ad@v@pBv@Ka@jB^X?t@WJ\\R`AAx@q@p@gA^aBMbBhBiAz@HlBpAGT}@JdDhCfBrC@R[@APlBbDQDOtBZbBbAvA|B^\\`@{@hATz@hBlCV|Bj@bJKxElAfBrBw@k@hEa@bAfA^|Ay@fCJfBi@tC}EpAmFLEa@dFaAdETJBf@kD~JNb@a@zALjAO\\', 'resource_state': 2}",2.546,7.5,,21.0,135.7,176.0,715.4,342.4,24,98.0,0.6992508027113806
2021-08-26 21:57:37+00:00,Afternoon Run,6.084992700000001,3646,3702,78.0,Run,5858800356,0,2,0,1,"{'id': 'a5858800356', 'summary_polyline': 'y_{tGpzhkV[kASIw@GKBeAEqDDiBGeCBi@AwA@qFCoCIkD?WHI\\Ap@DnIAXKl@}ALaCAi@D{C@eBE}B?qDGiABiA?}@Ic@AyAD]Ae@Cw@?kACy@KgENa@NWVQj@QZ]`@Qf@Kn@@f@FX`@lAf@fBb@dBLlDTrDNbBBdBAt@On@m@~AQp@CZB|@EpCB`CCpBBt@Cv@Mt@Sx@Ul@QfAEdA@jAI~AOp@Wn@a@f@[Ta@J_@D[RYd@I`@c@fA]fBM`@Yd@_@XsAZID[B]VWxBSVOVaDNoAAe@BiB@s@C{@BO@AD?dEBzGAnBBbBCdBBn@C`BCzEDtELb@\\JzBDRCjA?LBFNH\\BnBAtC@nDDDNBr@?VBb@ClB@d@CfBFrAEdABRHh@G~@CbBF~AErA?nABd@A\\B\\?p@EbB?pCK\\@h@B^CtADb@A|BHd@Gb@Ad@@d@ChD@`BAh@C\\@FELCDBZB`@?\\DjA?rACd@Bf@Ad@B|@Xf@FfAAt@IhAFl@Cd@@t@JjA?~@Fl@?XD`AIL?`CMx@ChAF~@Vn@f@PJ\\HbBz@z@Nd@DTORDdAHpAEl@Jb@B\\?d@DrB@XEr@?z@IXDd@GZBDCFu@Ls@J{@?o@L}EM{DBm@Hw@?k@SsBEcBGe@Bi@AMKi@Gw@[kBIw@UsAG}@C}@MqAA]FsAA_ABu@LeAD_BZwBFs@lAaGPsACo@Gs@]gBO}ACgAGkAAyAEmAD_A\\gDDeD@gDCkDBgAAmBBo@BoGCaCDwBEw@FuACEBUD{GSmBLo@MqAHs@BsBPkEASEs@Ga@IIeAIuA@wAE_AHk@Ag@GqAB{@E', 'resource_state': 2}",2.688,3.9,85.3,28.0,146.5,156.0,85.8,51.8,0,71.0,1.1684037301151948
2021-08-26 00:35:17+00:00,Afternoon Ride,13.380687,5266,5580,315.0,Ride,5854164708,14,1,0,1,"{'id': 'a5854164708', 'summary_polyline': 'c~ztGbyhkVo@?MURWnBJpLSh@SHi@Fq^Kcj@B[NK|DAJu@AgHp@kD@m@JsuAVii@CmL_@}AQb@g@`@cAAiGUcAo@uEOObB_Bd@gJ}@yE{@kD`@sDtBuBBiMyBgDiCiAgCKEQXCgA{@u@iAwAKBOn@MSBa@_@\\Qn@GdAIWHq@e@OiAxAOEG[JgBMUuAXkAm@cFkAkIJyEi@eCyAy@Dz@dAb@MfAr@`CZ@^LHxFeApC@XHd@n@hCfBLs@Me@qD}@b@n@`AXfAx@Rs@XQdBz@pA[Jb@MnBNZ~@m@RJPfARTjBx@vBAp@]Eo@OOQVKIA}@iAeAYq@e@U]r@?w@QD]~@IlAK]Jk@k@Qw@lAGf@h@m@VBZvAtAx@pET?gAMWIIYVOoAy@q@c@y@i@UOl@OI?k@QP[~@GfAGWFw@WHGf@X~AtBdA|BCf@g@DQO_@[TGgAcA}@eAkAYv@MY@_@QFg@hCIYFs@YOO@mA~AQSXqBS]kAXcBq@wEcAcEEgBVcGy@wByAu@Rh@t@z@GhAp@rBPLZLHrAc@_Fi@?UxAq@_@YwF]B\\p@fAv@GhB`A~AJCZRJxAa@cFs@AQxAs@@Ma@MmF[GPv@xAt@GvBbApABF`@fBe@`DMzCDjFfA~A|@nAfCTAd@g@XDb@jBhBr@bCEh@o@Si@WTGeAgA_Ae@{@a@QQr@SE@g@QRUt@IfAGUB{@e@M_AhBz@e@h@zAT@PmAXQXl@ArAN^rBBt@_@H[IYi@DEcAcA_Ae@{@a@O[v@E{@QNc@fCI]Fo@WEWAg@x@_@DIOHeBIWmAX{Ay@yFaA}CAuBZ}Fy@rBcAnBKlEj@rBIvCRhCl@`BCxFvAdEbDbDjDuD}DeE}Ck@Ju@bBK~AV~@xBdArBC`AeAi@YYXE{@c@u@i@_@_@q@a@QUt@MECq@c@dAOpAAsAODOt@`@dB~Bx@nB@j@c@Ba@O[UTKKAu@[q@e@Wg@{@_@O]t@Kw@QN]dAIdAKC?a@Ja@OBCrAZ|@vCx@Nr@tC`AtP`DdFLz@{@~Aq@tDe@vEz@lIfA|@Sd@UPyAzEHrAp@jGJfAAl@{@IzM?nw@YxiAo@tDCvIGTsDAI\\I`MJdII`s@gNGyADW^Fd@|@A', 'resource_state': 2}",4.092,10.2,,27.0,133.2,164.0,79.0,30.8,4,49.0,0.558298518799848
2021-08-25 02:33:13+00:00,Evening Ride,7.0082334,2690,2769,220.0,Ride,5848667709,6,2,0,1,"{'id': 'a5848667709', 'summary_polyline': '{}ztGvvhkV`@@f@JCDAILBjGBPBDHBh@IjI?bAL~B?vH@bAGrAMp@CvACrBFZDBf@?hCGr@@fAEf@?bACB@~CI`DFvBCjADRAv@D~ACh@Dz@M`BDlBCz@BbBIb@?j@DlBAXBjBBLKDIJy@@eAE{ADgDFKNArADBMDqBIgAB}@GwJ?sHJYtBGFCHQDc@?wBAi@EuFFaADa@La@JWn@i@hBs@f@Kl@Y~@OHEBK?KEGoAC_AFmAPSA_@OSWUo@IcA@kAJeBE}@KUOQUKUEQDe@`@Yp@YdA[Tg@?MCSSMWOqB?SDQxAW^O\\UVYFYGu@i@kAIe@C]`@eCLUj@e@lBeA|@kA^Wl@Sn@MP?p@N\\?b@GtAg@l@Gb@FDDXl@Ed@KB]a@]Gs@Lw@^u@P_AJw@RUNMVGRAd@Nn@NTPJ^B^E|BgA`Ai@r@q@FY?MAOKYQKUAa@BqAXeCb@e@TSZIb@Dj@FVJRVNPBRAz@[h@EJOTG\\Sd@QFGt@MPIVSRW^w@\\o@DAFF@F?\\EZOf@BDJBP@LE\\Sx@a@f@a@JEHARDt@QTFVA\\F`@Jl@RH@XRf@HTHLJNBJHAl@Of@SbBFvAMjBAtAG~@D@PWh@aANg@DY?_@E_AFQC}ACMIAYLQVERFpAKlAEHG@CCEMECIhAQ|@GRWd@WXg@b@a@b@u@l@MFg@d@_AfAmA~@SJg@RGIHIr@Ut@i@lDkDt@cAd@aABIBeAO{@IWKOi@c@UK{ASeBKGMHi@FQXsAZw@^q@\\_@\\UT[BICQIOGPa@BKAQKS@e@\\_@JSJYXe@\\i@AS@_@CKBOJUTc@Tm@l@qBt@IHKDYBIC@GJI\\SrAo@p@UPKtAeANSHY?]Gc@OYIIg@SMA[?yAb@m@JkA@q@Gs@Fc@Na@TgAjAy@p@m@b@U^GRGjB@XLt@Rp@XVl@ZX?~@EXHXP\\n@TVVN^Jd@Ch@Sx@o@jAiAdAm@hAe@fAUv@?H?PJDRCJCz@@l@JvAEDq@?g@I_ACoAJg@N}@l@q@v@e@bAQt@Kx@@lAIlAR@fA\\TPBNCJ[JaB`@sCZ}@Z]X[`@On@EZCfARhH@vDSDeBAqAF{C@gAFcAEOEoCNaIDa@Fq@h@OFQ?_MIgKA_BCsICUB]JY@CE', 'resource_state': 2}",4.195,13.5,,26.0,137.7,170.0,177.0,45.0,1,35.0,0.7806691449814126
2021-08-24 21:13:08+00:00,Afternoon Run,6.1259166,3458,3458,70.0,Run,5847698190,0,3,0,1,"{'id': 'a5847698190', 'summary_polyline': 'e`{tGfzhkVKYEg@CEGAg@@eBEc@@c@Fm@By@EKG]E}EIaAG{A?Q@mAEiBBqAC{EFCl@AfBGn@QXCTAvEGBsAAk@BaB?{AEa@Ge@Ai@@eAAw@h@c@DkC@_CES@oB@g@GmBGm@@{BEa@Bu@Cy@Kc@BwBD]FMLs@~A]b@Q\\Ir@Dp@Pl@jAjDHl@JxEJrATrE@z@?dAIx@w@`CGj@ExCDbFGxDMp@]nAUj@Mv@@jBAnASfBSh@W\\_@Xa@T[Bg@JQVc@zAa@|BY`@O\\[d@_@Xa@LwALIBKTKp@Et@MXYRWH]HqAAMDW?cFEu@@c@AQDCd@BxDEdDDvNA`BEfADjBClBBzB@FNLlB@rALdADN\\BZBnGAzBDNTFrAJd@Cb@Gn@DjDDx@?lAE\\DnA?d@BnH@|A@hACf@@l@El@@jAI`@?Z@fAL^?`@Af@@j@Cb@@hCEvDAFCf@?H@hAB`CEf@@\\CtAFbAC|@?bAATDP\\lAHfA?nAIr@BrBGtBLd@Cx@BxAIbBA`ABhA?h@DlAb@b@X`@Nx@f@hA`@pANPG`AJjA?ZG|@@|BHb@?|@Jj@@|@G`BA\\MDEHy@DsB@gK@s@WaI@Ya@}CK_Bg@uCGi@G}@IcCBq@CoABgADaAJm@HwAPuALo@Bo@Ju@XuALe@\\aB?uAE}@Im@UmAUuA?u@EgA?o@?aEH}@ZqBFmDAu@@o@EqBFmEEi@?aC@kIAq@Fk@?u@CcA?cACeBDkGEe@@kAKCe@Dk@BqD@mABe@CES_@yFBsDDqAAsACAoBHoBE[B', 'resource_state': 2}",2.853,3.9,85.6,31.0,151.6,173.0,84.4,48.2,0,84.0,1.45748987854251
2021-08-24 00:12:26+00:00,Afternoon Ride,12.957475500000001,4688,4873,288.0,Ride,5842694904,29,1,0,1,"{'id': 'a5842694904', 'summary_polyline': 'w_{tGlwhkVbRAGqTJcP?oUIgGBsFHSPEvDHFwJn@_DPqhAAe_@HuIBgYJ{Be@?g@~@q@D}GMyAu@wEOGVAfAF@mA`@cABwH}@uD_A}ABmALsA`@aC~AwBHoM}B]a@cB_AgAkAmEESa@EkBYSQPOfASBOSUeASGm@j@S?IU?YL_BKa@wAXeAi@uB[}Ak@mEIeCPwFs@eCyAeAXn@R`@d@l@M~@l@x@TlABFJIPFHbGm@tCBx@DjBj@`BLrAz@fAc@J^MpBVb@b@c@d@C`@|AxB|@zBEh@w@Si@[VAcAe@k@[Mi@aA[QKFMn@KC?s@MHc@nAI~@K_@Jm@e@OgA|ASWFyBYQs@Z}B{@gFaAyC?}BX_G}@iC}A]HIRZPR^|@GdAn@lAZd@EFLGRLDvGiAnDFt@Jl@d@`AFbCzA`BnCt@q@NB^|A~Ax@vCFr@k@[y@STIAGgA]e@YIk@cAa@Q]v@E}@OH_@jAG~@KCJaAi@McAxAM?I]NaBQ_@qAX{Au@cEu@_CA?p@Rd@TEh@PLCRc@KM_A@CTFNn@LRa@AYwA?w@o@m@GkAT}AEw@UoCQ{B{Aw@Hh@|@t@IhAp@xAT^GHHIRJBfIkAvBJz@N\\XjAHfCvAn@SMRNe@l@UNDfAnAIxAPtAHNzB~@pBA`@WTi@Uc@WXEkAa@e@c@S_@s@o@[Uz@IYBi@QN_@lAGz@I?AYNs@m@IaA|AOAI]JaBGWQE_A\\eBs@mBYmAa@cFE}APoDw@gAAuCaBe@Nb@|@t@KfAt@`CREb@rBa@rCSlCDnAHlDt@dBt@^A\\UVBB\\MrBT\\RIT]XC^zARJNSNkAXAN^JnBPLhCEb@u@BM[[[TCeAa@g@_@Sa@{@m@OUt@EcAWb@e@dBYLi@Gi@b@OKEg@NcBKYOGs@VyBs@qEq@_ECwATgBc@sCUmC}As@Hj@|@x@ErAv@|@Pn@CEZHFdGu@~BBj@@tCx@fAJ|Av@x@|A~@bAp@NnCxAf@@Xt@`KrCtLhBjBKx@y@`@UdCu@dAI`B?fCr@lJdAv@MHUj@EBmAHObEJjBt@hIPp@cAG~C?lZIlFB|LCnb@MhELnOM~JDvIIfHG~Aq@hDBnIOHgDEINEt@ErIJdS@tVMjSKZQ?qKUGB@X', 'resource_state': 2}",4.451,11.5,,26.0,126.4,168.0,97.2,50.0,7,35.0,0.4479522184300341
2021-08-22 22:45:05+00:00,Afternoon Ride,12.5431443,4871,5370,286.0,Ride,5837401616,26,2,0,1,"{'id': 'a5837401616', 'summary_polyline': '}_{tGxvhkVfCTrMENMF{L?mGMsLLgL?uLMkLD[PIfDHPUHiABeGh@mDBm@Pa`AEgYR{t@_@Di@~@m@BsHU}@m@k@MuDGET@rAmAZ{@?uI_AwBm@wAIqDf@aBx@s@p@gCBqPqCuFeBSs@_@COWCiBQa@]FMfAUPOOWiAa@A_@`@YIA[NmBM[gA^oAo@eEy@iAOmD?wAXcC_@KMcCOeBmAk@G}@Xp@Dj@f@j@Ix@j@`Bd@b@?DJERRLnEoA`BGxD\\^`@dAFtCrAd@]H@CJ?SNKn@Cb@T`@f@N?b@s@A[GDB~@a@jBDz@J^XARmA\\QJ\\NtB`EHEcAS_@[XGiAc@i@_@Q_@y@i@WYz@KMDq@IBc@pAKfAGEAc@Jg@OEw@d@m@p@Q]LeBM[kAZyAy@}Dq@yEWqBTiGs@wBsA]Cy@`@EM`@Bp@p@x@IhAp@lA^\\EFPIJVJzA]nC]fERrAd@jC\\`Aj@tA[Nb@E~AB\\HJdAi@PJNx@P^dBv@jCC\\UV{@BHMLQ][VAgA_@g@]Oc@}@g@WKBOr@IAC}@IFa@dAOhAI[Fy@k@GMb@u@|@c@a@Te@Dy@M_@gA^kB}@mEy@iEGoAViDk@y@DaAUgBoAgABb@ZNZp@ExAv@pAXZEFFGRTJ~EeAxDJdAL|@d@~@D|BlA`@n@Bq@Pk@x@Q`Az@Zj@_@_@LFVMVgAAHq@w@mAc@MC[ZkBOcCq@kEI{@U{ABgAQiCF}A_@{EYGL@Tz@dAv@IpBbAtAHDHKTTHlEaAtAKbEX\\\\`BXvBhAzAa@D^QhBNd@r@i@Z@b@zAhBz@vDLJM@Sc@iAUXII?}@gAcAe@y@YOKDMp@G@KSBm@MH[x@IhAINGMHeAa@IyAbBQ]_AuA}AmAkFy@UJpAFrBnA\\e@VAhBdAtAbCR?b@e@TAZlALRbBx@lC?b@c@H[S_@[XGiAiAaAYs@g@U[z@Ia@BSQDa@vACt@G@KYJ}@I@QdAZtApBz@d@BLd@PR|JpChL~AhBCZKfCeBfEi@nEbAvI~@r@QFUb@AHoAHMvC?fAJjAt@lGT`AEf@}@Cdi@DbZE|QIpFBxMKp_@GzBk@pCCjJOJ}CAOHK`@BnRKtX@h]q@NiGEuBVaBQ_AJ', 'resource_state': 2}",4.147,10.4,,24.0,127.3,160.0,99.6,51.2,7,31.0,0.3818517758160542
